temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
2,11,Secrets Revealed,18 Oct. 1997,7.8,"Gohan, Krillin, and Dende escape from Dodoria; Dr. Brief tells his daughter Bulma that Goku is on his way; Vegeta confronts Dodoria and learns the truth behind the destruction of his home planet."
2,12,A Collision Course,18 Oct. 1997,7.9,"Dr. Brief warns Goku that the side of his ship is cracked, and it is heading straight toward a star. With the help of Kaio-ken he manages to propel himself back on course. Meanwhile back on Namek, Vegeta brutally massacres an entire Namek village and takes a Dragon Ball, while Dende tells Gohan and Krillin of Namek's origins,"
2,13,Stay Away from Frieza,25 Oct. 1997,7.9,"King Kai warns Goku to stay away from Frieza. Piccolo, Yamcha, Tien, and Chiaotzu must make King Kai laugh before he will train them. Gohan, Krillin and Dende hide from Vegeta; Vegeta locates and challenges Frieza's elite henchman, Zarbon."
2,14,Zarbon Transformed,25 Oct. 1997,7.6,"Zarbon reveals his ferocious transformation to Vegeta; Krillin and Dende continue their journey to the eldest Namek; Goku trains under 50 times normal gravity; Tien, Yamcha, and Chiaotzu attempt to catch Bubbles as Piccolo meditates."
2,15,The Eldest Namek,1 Nov. 1997,7.9,"The Eldest Namek, Guru, unlocks Krillin's hidden potential. Zarbon reports to Frieza and is told to retrieve Vegeta's battered body for interrogation. Gohan goes after the Dragon Ball that had been hidden by Vegeta."
2,16,Get Vegeta!,1 Nov. 1997,7.9,"Goku continues his journey as Piccolo, Yamcha, Tien, and Chiaotzu continue their training with King Kai. Vegeta is revived for interrogation but manages to escape with Frieza's Dragon Balls; Zarbon is sent to retrieve Vegeta."
2,17,Vegeta Revived,8 Nov. 1997,7.8,"Vegeta is revived and manages to steal Frieza's Dragon Balls. Zarbon is sent to capture Vegeta and retrieve the Dragon Balls. Piccolo spars with Yamcha, Tien, and Chiaotzu."
2,18,A Heavy Burden,8 Nov. 1997,7.7,"Goku, still in the magnetic storm, attempts to save himself before he is crushed by the gravity; Vegeta and Zarbon fight a rematch as Krillin and Bulma watch in fear; Gohan flies back with the Dragon Ball he located."
2,19,Immortality Denied,15 Nov. 1997,8.0,"Due to his increased strength, Vegeta is able to defeat Zarbon and takes the Dragon Ball from Krillin; the Ginyu Force is launched; Goku continues training at 100 times normal gravity; Gohan has a run-in with Vegeta."
2,20,Big Trouble for Bulma,31 Jan. 1998,7.3,Vegeta ponders how to obtain the last Dragon Ball; Krillin and Gohan fly toward Guru; Bulma tries to retrieve a Dragon Ball which she loses in a lake; Goku fires Kamehameha waves at himself to build his resistance.
