temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
3,7,Episode XXXIII - Jack and the Annoying Creature,3 May 2003,7.9,Samurai Jack is unable to get rid of a large furry animal that insists on following him.
3,8,Episode XXXIV - Jack and the Swamp Wizard,10 May 2003,8.3,An old hermit who lives in a swamp leads Samurai Jack on a quest to unite the three gems of the Titans: the Eye of Chronos and the fists of Might and Ability.
3,9,Episode XXXV - Jack and the Haunted House,17 May 2003,9.2,Samurai Jack follows a little girl to return the doll she lost in the woods. She leads him into a haunted house filled with memories of the previous inhabitants.
3,10,"Episode XXXVI - Jack, the Monks and the Ancient Master's Son",31 May 2003,8.7,As Samurai Jack fights two Shaolin monks they are surprised to recognize each others fighting styles. They take him to their secret hidden temple where Grandmaster Tan Zang points Jack towards a time portal. Unfortunately the way to the portal is heavily defended.
3,11,Episode XXXVII - The Birth of Evil: Part I,16 Aug. 2003,9.0,The origin of Aku and how he came to terrorize the Earth from the days of the dinosaurs onwards.
3,12,Episode XXXVIII - The Birth of Evil: Part II,16 Aug. 2003,9.3,"The young emperor is helpless against the evil of Aku. But the ancient gods Odin, Ra and Rama combine forces to forge a sword for him representing all that is good: the only weapon that can hurt Aku."
3,13,Episode XXXIX - Jack and the Labyrinth,26 Aug. 2003,8.6,Samurai Jack has been given a map of a booby trap ridden labyrinth that holds a powerful diamond that can return him to his own time. But he gets some competition from an equally accomplished master thief.
4,1,Episode XL - Jack vs. the Ninja,14 Jun. 2003,9.1,"A deadly Ninja warrior has honed his skills to fight Samurai Jack. But just as he is about to ambush him, Jack is called away to rescue a village from attacking crab monsters."
4,2,Episode XLI - Robo-Samurai vs. Mondo-bot,21 Jun. 2003,8.3,Robots that dwell in the sewers of Andromeda ask Jack to enter a giant Robot Samurai and battle Mondo Bot who terrorizes the city.
4,3,Episode XLII - Samurai vs. Samurai,28 Jun. 2003,8.2,"Samurai Jack is challenged to a duel by Da Samurai, who despite all his big mouth is not worthy to face Jack's blade."
4,4,Episode XLIII - The Aku Infection,5 Nov. 2003,8.7,"During battle, Samurai Jack accidentally swallows a piece of darkness coughed up by a sickly Aku. When Aku's blackness begins to take over the Samurai, he seeks help from Master Ning."
4,5,Episode XLIV - The Princess and the Bounty Hunters,12 Nov. 2003,9.0,"Bounty Hunters Jo Junga the Aborigional, I & Am the infamous twins, The Gentleman & Boris the Russian have all tracked down Samurai Jack up North. Princess Mira of the Andaluvians convinces them to join forces and attack the Samurai together."
4,6,Episode XLV - The Scotsman Saves Jack: Part I,23 Aug. 2003,8.6,The Scotsman recognizes Samurai Jack working as a water boy on a boat and calling himself Brent Worthington. He then decides to find out why and where Jack got his memory erased by retracing his steps.
