temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
2,6,Tempo,8 Nov. 2015,8.5,"Kageyama seeks advice from Oikawa about Hinata's solo dreams, while Coach Ukai takes Hinata to meet Karasuno's former club coach ... also for advice about Hinata's solo dreams."
2,7,Moonrise,15 Nov. 2015,8.5,"At Shinzen High's campus, Karasuno arrives for training, where they are matched with Fukurōdani Academy, one of the top schools. Soon Hinata realises that Kageyama's tosses have changed, and now he has to work harder!"
2,8,Illusionary Hero,22 Nov. 2015,8.7,"Tsukishima starts to question his own training regime, while Akiteru trains extra hard, eager to become a member of Karasuno, which now includes Hinata's idol, the ""Little Giant."""
2,9,"VS. ""Umbrella""",29 Nov. 2015,8.5,"In a practice match against Nekoma, Hinata recognises that Kageyama is now tossing the way he used to, so Kageyama decides to practice on his own to give Hinata the exact tosses he wants."
2,10,Cogs,6 Dec. 2015,8.9,"As the training camp winds to a close, all the hard work of Karasuno's members begins to come together."
2,11,Above,13 Dec. 2015,8.6,"With Bokuto still down in the dumps, Karasuno learns the hard way why Fukurōdani is still one of the best teams in Tokyo. Later, everyone enjoys a barbecue as training camp comes to an end-and talk of the spring tournament begins."
2,12,Let the Games Begin!,20 Dec. 2015,8.5,It's the first match of the Spring Tournament. Karasuno faces an opponent who hasn't yet learned the games not over until it's over.
2,13,A Simple and Pure Strength,27 Dec. 2015,8.6,"In their first match for the preliminaries, Karasuno are stunned to be pitted against Kakugawa High School, whose secret weapon is a freshman named Hyakuzawa who is 2 meters tall! While Hyakuzawa is intimidating, Karasuno soon snap into action..."
2,14,Still Growing,10 Jan. 2016,8.5,"With the qualifiers still two months out, Tsukishima's brother invites him to practice with his own team. Meanwhile, Kageyama goes undercover to spy on Aoba Jōsai, and later, Karasuno heads back to Kanto to work on their new tactics."
2,15,Place to Play,17 Jan. 2016,8.5,"Team Karasuno finally arrive at the pre-lims, where they are matched up against Johzenji High School, whose motto is simply ""To Play"". Are Karasuno ready for what the unpredictable Johzenji have in store for them?"
2,16,Next,24 Jan. 2016,8.7,"Karasuno's next match up shows Hinata that he isn't the only one who idolizes ""the Little Giant""."
2,17,The Battle Without Will Power,31 Jan. 2016,8.5,"After Daichi is injured, Ennoshita takes over as captain, and reminisces on how he had previously gave up on volleyball. Later, Yamaguchi subs in as an ace server, but will he be able to step to the plate?"
2,18,The Losers,7 Feb. 2016,8.5,"As Aoba Jōsai's match against Dateko begins, team Karasuno struggle to stay in the game as their match against Wakutani continues ... with Sawamura still down for the count."
2,19,The Iron Wall Can Be Rebuilt Again and Again,14 Feb. 2016,8.5,"After Karasuno makes it to the semi-finals, their next opponent will be decided by a match between Aoba Jōsai and Dateko. But Aoba Jōsai have a secret weapon ... the gawky new guy, Koganegawa."
2,20,Wiping Out,21 Feb. 2016,9.0,Karasuno begins their next match in the Preliminaries. If they want to fight Ushiwaka and Shiratorizawa then they're going to have to win. It isn't going to be easy.
2,21,The Destroyer,28 Feb. 2016,8.9,Seijoh releases their Mad Dog and the rhythm of the game changes.
2,22,The Former Coward's Fight,6 Mar. 2016,9.3,Yamaguchi is given a chance to redeem his former cowardice. Will his new found confidence prove justified?
2,23,Team,13 Mar. 2016,9.2,"As the final set of the semi-finals arrives, it's down to Karasuno and Seijoh. With both teams giving their all, Kyōtani's efforts are getting more and more out of hand during this last chance to win the third match."
