temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
1,1,The Three Gables,7 Mar. 1994,7.3,"A dead young man's affair with a beautiful widow brings odd, dangerous events to his grandmother's house."
1,2,The Dying Detective,14 Mar. 1994,8.1,"A man dies of a mysterious tropical disease on which his cousin, his heir, is the sole authority."
1,3,The Golden Pince-Nez,21 Mar. 1994,7.7,"Sherlock Holmes and his brother Mycroft investigate the murder of an amanuensis who clutches a pince-nez and whose last words were, ""The professor--it was she."""
1,4,The Red Circle,28 Mar. 1994,7.7,"A nervous landlady brings a mysterious boarder to Holmes' attention, leading to a secret society and the efforts of a young couple to escape their past."
1,5,The Mazarin Stone,4 Apr. 1994,7.4,"Sherlock Holmes has disappeared into the Highlands, while Mycroft investigates the theft of the Mazarin diamond and Watson suspects a trap in an offer of $5 million to a former professor if he can find a third man surnamed Garrideb."
1,6,The Cardboard Box,11 Apr. 1994,8.3,"Susan Cushing asks Holmes' help in solving the disappearance of her sister Mary Browner, but it doesn't seem Holmes' type of case until he is told of a Christmas present's grisly contents."
