temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
1,1,Kiru Otoko,20 Feb. 1999,8.7,"Episode of how Kenshin came under the wing of Soujiro Hiko the 13th, how he was trained and how he became a manslayer."
1,2,Mayoi Neko,21 Apr. 1999,8.6,"The second episode details Kenshin's role in the revolution, how he met Tomoe, and how the rebellion was almost quelled."
1,3,Yoi no Satoyama,19 Jun. 1999,8.7,The third episode details how Kenshin lived with Tomoe and married her as a cover until his side replenished its forces to continue the rebellion.
1,4,Juuji Kizu,22 Sep. 1999,9.2,"The fourth episode is about the betrayal against Kenshin, how he lived for the next few years as a manslayer, and the origin of his cross-shaped scar."
