temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
4,13,Face Off,9 Oct. 2011,9.9,"Jesse is brought to the FBI for questioning on his knowledge of ricin. In a last effort to kill Gus, Walt must ask for help from an old enemy."
5,1,Live Free or Die,15 Jul. 2012,9.3,"Now that Gus is dead, Walt, Jesse, and Mike work to cover their tracks. Skyler panics when Ted Beneke wakes up."
5,2,Madrigal,22 Jul. 2012,8.9,Walt and Jesse seek out an unlikely partner for a new business venture. The DEA follows up new leads in its investigation.
5,3,Hazard Pay,29 Jul. 2012,8.9,The guys put a business plan into action; Walt confesses to Marie.
5,4,Fifty-One,5 Aug. 2012,8.9,It's Walt's 51st birthday. His return to the drug business causes Skyler to go into depression.
5,5,Dead Freight,12 Aug. 2012,9.7,"Walter White's domestic life continues to deteriorate; at the same time, his growing business venture aims to steal a train car chock full of methylamine."
5,6,Buyout,19 Aug. 2012,9.1,"In the aftermath of the train heist, Jesse and Mike decide to quit the business, leaving Walt to handle things on his own. Mike is being followed by the DEA."
5,7,Say My Name,26 Aug. 2012,9.6,Mike and Jesse are out. Now Walt has to handle things on his own. Hank finally finds a rat in Mike's gang.
5,8,Gliding Over All,2 Sep. 2012,9.6,"Walt expands his business overseas, and the money is pouring in."
5,9,Blood Money,11 Aug. 2013,9.5,Walt is out of the meth business and trying to move on with his life. Jesse tries to get rid of his money. Hank now knows that Walt is the famous Heisenberg.
5,10,Buried,18 Aug. 2013,9.2,"Hank is determined to bring down Walt. Walt scrambles to hide evidence before Hank gets to it, and Skyler tries to stop Hank and Marie from taking away the kids."
5,11,Confessions,25 Aug. 2013,9.6,"Walt makes his next move against Hank, putting Hank in a tough position. Hank confronts Jesse and attempts to turn him against Walt, and Jesse decides it's time to move on. Meanwhile, Todd has taken over the business."
5,12,Rabid Dog,1 Sep. 2013,9.2,Walt discovers Jesse broke into his house and attempted to burn it down. Walt wants to protect his family so he moves them into a hotel for a few nights. Jesse makes plans to take down Walt.
5,13,To'hajiilee,8 Sep. 2013,9.8,Jesse and Hank come up with an idea to take Walt down. Walt hires Todd's uncle to kill Jesse.
5,14,Ozymandias,15 Sep. 2013,10.0,"Walt goes on the run. Jesse is taken hostage. Marie convinces Skyler to tell Walter, Jr. the truth."
5,15,Granite State,22 Sep. 2013,9.7,Walt struggles as he adapts to aspects of his new identity. Jesse plans an escape against Jack and his crew.
5,16,Felina,29 Sep. 2013,9.9,"Walter White makes one last attempt to secure his family's future, while also visiting some old enemies, during his final return to Albuquerque."
