temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
4,1,The Cure,15 Mar. 2005,7.5,"The Shield: Al margen de la ley (2002) enters its fourth season with Vic Mackey adrift after his past actions have caught up with him. He's no longer the cop he used to be - the Strike Team has dissolved and he's stuck babysitting a menial surveillance sting that keeps him off the street. With Captain Aceveda moving on to his new City Council position, Captain Monica Rawling prepares to take over the Barn and implement her controversial anti-gang policies."
4,2,Grave,22 Mar. 2005,7.1,Vic agrees to quietly bring in a teenaged drug user before learning of his role in a deadly armed robbery.
4,3,Bang,29 Mar. 2005,7.2,"When her official arrival at the Barn is greeted by the outbreak of a deadly gang war, Monica assigns Vic the task of ending it."
4,4,Doghouse,5 Apr. 2005,7.7,"As Vic pursues an escaped rapist, A.D.A Insardi sends Dutch and Claudette after a low level drug dealer."
4,5,Tar Baby,12 Apr. 2005,8.0,"As Monica is forced to defend her crime-fighting tactics, Vic's pursuit of a killer creates problems for Antwon, while Dutch's secret deal with the D.A.'s office gets him and Claudette assigned to a murder investigation."
4,6,Insurgents,19 Apr. 2005,7.6,A raid on a church being used as a drug drop places Monica in hot water with the community and her own cops.
4,7,Hurt,26 Apr. 2005,7.6,"As Aceveda uses a cleverly-edited videotape to force her to sideline Vic, Monica goes toe-to-toe with a social worker whose negligence led to the hospitalization of a seven-year-old foster child."
4,8,Cut Throat,3 May 2005,7.8,"With Shane under orders to deliver Vic's body to Antwon, Monica looks for the leak that has led to the murder of some neighborhood informants."
4,9,String Theory,17 May 2005,7.9,"As Shane enlists Vic and his men in the search for the body of a teenaged informant, the disappearance of two cops on patrol begins to look like payback for Monica's tough new policies."
4,10,Back in the Hole,24 May 2005,7.9,"As Vic decides to tell Monica the truth about Shane, Dutch and Claudette suspect an alleged serial killer of murder."
4,11,A Thousand Deaths,31 May 2005,7.7,Vic pits Antwon's henchmen against each other in an effort to find the cop killers; Dutch and Claudette suspect Detective Billings of failing to stop a deadly carjacking.
4,12,Judas Priest,7 Jun. 2005,8.0,"Vic and Monica work to link Antwon to the cop killings, only to have Aceveda sell them out in an effort to keep the truth about his sexual assault from being made public."
4,13,Ain't That a Shame,14 Jun. 2005,7.9,Monica asks Vic to find a way to hold Antwon Mitchell responsible for the murder of two Farmington cops.
5,1,Extraction,10 Jan. 2006,8.3,"As the Strike Team tries to end a race war between Blacks and Mexicans, Dutch and Claudette investigate a riot at a high school that also stem from racial tensions."
5,2,Enemy of Good,17 Jan. 2006,8.1,Lem's loyalty to Vic is tested when he's interrogated by Lt. Kavanaugh and Aceveda about the Strike Team's corrupt past.
5,3,Jailbait,24 Jan. 2006,7.7,"While the Strike Team figures out their next step concerning IAD's investigation into Lem, they put Tina undercover to help bust a sex trafficking operation."
5,4,Tapa Boca,31 Jan. 2006,8.1,"As Becca contemplates whether or not to represent the Strike Team, Vic discovers the truth about Emolia."
5,5,Trophy,7 Feb. 2006,8.6,Kavanaugh bugs the Strike Team's clubhouse to get his stalled investigation back on track as Vic and the guys try to end a deadly prescription drug ring.
5,6,Rap Payback,14 Feb. 2006,7.9,The walls close in on Vic when Kavanaugh invades the Barn and sets up office.
5,7,Man Inside,21 Feb. 2006,8.3,The Strike Team's solidarity begins to crack under Kavanaugh's constant scrutiny.
5,8,Kavanaugh,28 Feb. 2006,8.7,"As Kavanaugh deals with the emotional circumstances surrounding the return of his ex-wife, his obsession to take down the Strike Team comes to a head."
5,9,Smoked,7 Mar. 2006,8.2,"With their finances frozen, Vic and his guys are forced to find other means to bail Lem out of jail."
5,10,Of Mice and Lem,14 Mar. 2006,8.4,"While Lem prepares to plead guilty to the heroin charges, Vic strikes a deal with Antwon Mitchell that will guarantee Lem's safety in prison."
5,11,Postpartum,21 Mar. 2006,9.1,Vic arranges to get Lem safely out of the country and set up a new life for him in Mexico.
6,0,Wins and Losses,Jan. 2006,7.9,"This 15-minute season six prequel shows the immediate aftermath of season 5. It is the day of Lem's memorial service, and an emotional time for Vic, Shane and Ronnie."
6,1,On the Jones,3 Apr. 2007,8.4,"Shane's guilt for killing Lem intensifies after the Strike Team learns that he didn't make a deal with the authorities, and Kavanaugh resorts to threatening informants and planting evidence to pin Lem's murder on Vic."
6,2,Baptism by Fire,10 Apr. 2007,8.5,"Detectives discover the evidence Kavanaugh planted to make Vic look guilty for Lem's death, but Dutch begins to suspect that everything is too convenient. Meanwhile, Vic tries to find the Salvadoran leader Guardo, who escaped to Mexico."
6,3,Back to One,17 Apr. 2007,8.4,"Vic captures Guardo and tries to coerce a confession to Lem's murder out of him. However, Shane, the real killer, begs Vic for leniency on Guardo's behalf. Meanwhile, Dutch and Gardocki bring down a gang of meth dealers."
6,4,The New Guy,24 Apr. 2007,8.0,"Claudette begins making radical changes to the Strike Team in anticipation of Vic's imminent forced retirement. Meanwhile, Vic's helplessness for not saving Lem boils over after he fails to play peacemaker in a gang war."
