temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
1,1,Dish and Dishonesty,17 Sep. 1987,8.4,Blackadder enters politics in an attempt to avoid Pitt the Younger from striking the Prince off the Civil List.
1,2,Ink and Incapability,24 Sep. 1987,8.8,"Baldrick burns the only copy of Samuel Johnson's dictionary, and Blackadder has only one weekend to rewrite it."
1,3,Nob and Nobility,1 Oct. 1987,8.3,Blackadder seeks to prove he's just as capable of rescuing people from France as The Scarlet Pimpernel.
1,4,Sense and Senility,8 Oct. 1987,8.3,"Following a failed assassination attempt, the Prince Regent hires two actors to tutor him in public speaking."
1,5,Amy and Amiability,15 Oct. 1987,8.2,"When Blackadder discovers that the Prince Regent is completely broke, he devises a plan to restore his fortunes through marriage."
1,6,Duel and Duality,22 Oct. 1987,8.6,Blackadder's militant cousin McAdder arrives in London as the Prince Regent seduces some relatives of the fiery Duke of Wellington.
