temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
1,0,Unaired 2013 Pilot,11 Jul. 2016,7.7,
1,1,The Beach,24 Jun. 2016,9.2,"Shy college student Nasir Khan spends the night with a quirky, mysterious girl, and is horrified when he awakens to find she has been murdered."
1,2,Subtle Beast,17 Jul. 2016,8.4,"As attorney Jack Stone counsels Naz, lead detective Dennis Box investigates the crime."
1,3,A Dark Crate,24 Jul. 2016,8.5,"Awaiting his formal arraignment at Rikers Island, Naz realizes that his survival, or perhaps his demise, rests with an inmate named Freddy Knight, while Stone is double crossed."
1,4,The Art of War,31 Jul. 2016,8.8,"A fellow prisoner advises Naz on prison life while he weighs the pros and cons of copping a plea, and Stone delves into Andrea's past."
1,5,The Season of the Witch,7 Aug. 2016,8.7,"Box reconstructs Naz's whereabouts on the night of Andrea's death, Stone looks into other potential suspects, and Naz is pulled further into the murkiness of prison life."
1,6,Samson and Delilah,14 Aug. 2016,8.4,"As prosecutor Helen Weiss prepares for trial, Chandra follows a potential new lead, and Naz's alliance with Freddy deepens."
1,7,Ordinary Death,21 Aug. 2016,9.0,"As the defense presents its case, Box's actions on the night of the murder are called into question, and tragedy strikes at Rikers."
1,8,The Call of the Wild,28 Aug. 2016,9.1,A controversy surrounding the defense puts Stone in the spotlight as Naz's trial reaches its climax.
