temporada,numero,titulo,fecha_estreno,puntuacion,descripcion
4,3,Hooray! Todd Episode!,8 Sep. 2017,8.4,"Helpful to a fault, Todd is spread thin doing favors for Princess Carolyn, Mr. Peanutbutter and a visitor with a potential connection to BoJack."
4,4,Commence Fracking,8 Sep. 2017,7.8,The campaign takes a toll on Diane's love life. BoJack helps Hollyhock search for her mom. Princess Carolyn tries to get pregnant.
4,5,Thoughts and Prayers,8 Sep. 2017,8.2,A mass shooting at a mall creates a PR nightmare for Princess Carolyn. BoJack takes Hollyhock to visit his estranged mother.
4,6,Stupid Piece of Sh*t,8 Sep. 2017,9.2,"Surrounded by family, BoJack spirals into self-loathing. Princess Carolyn and Rutabaga Rabitowitz plan Courtney and Todd's sham wedding."
4,7,Underground,8 Sep. 2017,8.2,Mr. Peanutbutter's posh campaign fundraiser takes a terrifying turn. As chaos swirls around them. BoJack and Diane get drunk.
4,8,The Judge,8 Sep. 2017,7.5,Hollyhock starts dating an intern on BoJack's new show. Princess Carolyn meets Ralph's parents. Mr. Peanutbutter throws his support behind Woodchuck.
4,9,Ruthie,8 Sep. 2017,9.0,"On one awful day, Princess Carolyn deals with rejection, deception and loss. BoJack and Diane try to track down Hollyhock's birth certificate."
4,10,lovin that cali lifestyle!!,8 Sep. 2017,8.4,"Diane leaks damaging information on Jessica Biel, Todd's clown dentist business hits a snag, and Princess Carolyn finds hope in an unlikely place."
4,11,Time's Arrow,8 Sep. 2017,9.8,"In 1963, young socialite Beatrice Sugarman meets the rebellious Butterscotch Horseman at her debutante party."
4,12,What Time Is It Right Now,8 Sep. 2017,9.0,"Princess Carolyn pitches ""Philbert"" to company execs. Todd gets a better business idea. BoJack comes to a realization about Hollyhock."
5,1,The Light Bulb Scene,14 Sep. 2018,8.0,BoJack has misgivings about his new show. Princess Carolyn visits an adoption agency. Todd interviews for a job at WhatTimeIsItRightNow.com.
5,2,The Dog Days Are Over,14 Sep. 2018,9.0,"Diane divorces Mr. Peanutbutter and moves into a shabby studio. Feeling melancholy, she travels to Vietnam to get away from it all."
5,3,Planned Obsolescence,14 Sep. 2018,8.1,"Todd meet's Yolanda's parents, who don't know she's asexual. Mr. Peanutbutter romances a young waitress. Gina confesses a childhood dream to BoJack."
5,4,BoJack the Feminist,14 Sep. 2018,8.2,"When Princess Carolyn casts a disgraced celeb in ""Philbert,"" BoJack inadvertently takes a stand. Mr. Peanutbutter tries to toughen up his image."
5,5,The Amelia Earhart Story,14 Sep. 2018,8.5,"Painful memories come rushing back when Princess Carolyn visits her hometown and meets a pregnant teen. A stunt goes awry on the ""Philbert"" set."
5,6,Free Churro,14 Sep. 2018,9.8,BoJack delivers a eulogy at a funeral.
5,7,INT. SUB,14 Sep. 2018,8.9,Diane's therapist encourages her to set boundaries with BoJack. A missing string cheese ignites a dispute between Todd and Princess Carolyn.
5,8,Mr. Peanutbutter's Boos,14 Sep. 2018,8.5,"At BoJack's 25th annual Halloween party, Pickles gets a crash course in Mr. Peanutbutter's romantic history -- and some advice from Diane."
5,9,Ancient History,14 Sep. 2018,8.3,"A visiting Hollyhock dumps BoJack's painkillers, sending him on a desperate search for more. Todd tries to solve Emily's dating dilemma."
5,10,Head in the Clouds,14 Sep. 2018,9.0,"At the ""Philbert"" premiere party, Princess Carolyn deftly negotiates a deal, Gina steps into the limelight, and Diane confronts BoJack."
5,11,The Showstopper,14 Sep. 2018,9.6,"""Philbert"" is a hit, and filming begins on Season 2. But as BoJack spirals deeper into addiction, he loses his grip on reality."
5,12,The Stopped Show,14 Sep. 2018,9.1,"In the midst of the latest PR crisis, Princess Carolyn gets a life-changing opportunity. With Diane's help, BoJack finally faces the music."
6,1,A Horse Walks into a Rehab,25 Oct. 2019,9.1,"BoJack checks into Pastiches, a Malibu rehab facility, where he grapples with memories of Sarah Lynn's death and his own troubled childhood."
6,2,The New Client,25 Oct. 2019,8.6,"When her nanny quits, Princess Carolyn struggles to balance the demands of work and parenting. Mr. Peanutbutter visits BoJack in rehab."
6,3,Feel-Good Story,25 Oct. 2019,8.2,"Girl Croosh sends Diane on the road with rugged cameraman Guy, but she balks when they ask her to produce more feel-good stories."
6,4,Surprise!,25 Oct. 2019,9.0,"Todd organizes a surprise wedding for Pickles and Mr. Peanutbutter, but the party quickly goes off the rails when Mr. Peanutbutter makes a confession."
6,5,"A Little Uneven, Is All",25 Oct. 2019,8.1,"Dr. Champ tells BoJack it's time to leave rehab. Mr. Peanutbutter's reputation takes a hit. In Chicago, Diane wrestles with writer's block."
6,6,The Kidney Stays in the Picture,25 Oct. 2019,8.3,"The assistants of Hollywoo go on strike. BoJack tries to help Dr. Champ. When Todd learns that his mother needs a kidney, Diane comes up with a plan."
6,7,The Face of Depression,25 Oct. 2019,9.4,"BoJack travels around the country reconnecting with loved ones, while Mr. Peanutbutter embarks on his own national tour as the face of depression."
6,8,"A Quick One, While He's Away",25 Oct. 2019,8.7,A reporter digs into the circumstances surrounding Sarah Lynn's death. Hollyhock goes to a party in New York City.
6,9,Intermediate Scene Study w/ BoJack Horseman,31 Jan. 2020,8.3,"When BoJack starts teaching an acting class at Wesleyan, Hollyhock sets some boundaries in their relationship."
6,10,Good Damage,31 Jan. 2020,9.0,"Diane's depression lifts, but she's still struggling to start writing her memoir. Reporters Paige and Max pay Penny a visit."
6,11,Sunk Cost and All That,31 Jan. 2020,8.7,"While Paige and Max question Mr. Peanutbutter at his restaurant, a panicked BoJack tries to piece together what's happening."
6,12,Xerox of a Xerox,31 Jan. 2020,9.2,"After the Sarah Lynn story breaks, BoJack gives a live interview on TV. Diane meets Guy's teenage son."
6,13,The Horny Unicorn,31 Jan. 2020,8.7,BoJack gets a new AA sponsor. Todd plans a sophisticated party to impress his parents. Diane gets to know Sonny.
6,14,Angela,31 Jan. 2020,9.0,Angela Diaz reaches out to BoJack. Princess Carolyn gets an offer from Lenny Turtletaub. Todd cooks up a scheme.
6,15,The View from Halfway Down,31 Jan. 2020,9.9,BoJack reconnects with faces from his past.
6,16,Nice While It Lasted,31 Jan. 2020,9.6,A celebration brings people together.
